<VarList>
var.group[0].here[0],var.group[0].here[1],var.group[0].here[2],var.group[0].setpoint[0],var.group[0].setpoint[1],var.group[0].setpoint[2],var.group[0].vtfb
<SampleList>
|46;630.481,-189.163,534.935,630.481,-189.163,534.936,0.07
|47;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|48;630.481,-189.163,534.935,630.481,-189.163,534.936,0.015
|49;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|50;630.482,-189.163,534.936,630.481,-189.163,534.936,0.084
|51;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|52;630.482,-189.163,534.936,630.481,-189.163,534.936,0.029
|53;630.482,-189.164,534.935,630.481,-189.163,534.936,0.091
|54;630.481,-189.164,534.935,630.481,-189.163,534.936,0.095
|55;630.481,-189.164,534.935,630.481,-189.163,534.936,0.029
|56;630.481,-189.163,534.935,630.481,-189.163,534.936,0.102
|57;630.481,-189.163,534.935,630.481,-189.163,534.936,0.078
|58;630.481,-189.163,534.936,630.481,-189.163,534.936,0.15
|59;630.481,-189.163,534.936,630.481,-189.163,534.936,0.118
|60;630.481,-189.163,534.936,630.481,-189.163,534.936,0.076
|61;630.482,-189.163,534.936,630.481,-189.163,534.936,0.091
|62;630.481,-189.163,534.936,630.481,-189.163,534.936,0.102
|63;630.481,-189.163,534.936,630.481,-189.163,534.936,0.111
|64;630.481,-189.163,534.936,630.481,-189.163,534.936,0.096
|65;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|66;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|67;630.481,-189.164,534.936,630.481,-189.163,534.936,0.091
|68;630.481,-189.163,534.936,630.481,-189.163,534.936,0.096
|69;630.481,-189.163,534.936,630.481,-189.163,534.936,0.092
|70;630.481,-189.163,534.936,630.481,-189.163,534.936,0
|71;630.481,-189.163,534.935,630.481,-189.163,534.936,0.137
|72;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|73;630.481,-189.163,534.936,630.481,-189.163,534.936,0.092
|74;630.481,-189.163,534.936,630.481,-189.163,534.936,0.065
|75;630.481,-189.163,534.936,630.481,-189.163,534.936,0.024
|76;630.481,-189.163,534.936,630.481,-189.163,534.936,0.089
|77;630.481,-189.163,534.936,630.481,-189.163,534.936,0.113
|78;630.481,-189.163,534.935,630.481,-189.163,534.936,0.091
|79;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|80;630.481,-189.164,534.936,630.481,-189.163,534.936,0.084
|81;630.481,-189.164,534.936,630.481,-189.163,534.936,0.135
|82;630.481,-189.163,534.936,630.481,-189.163,534.936,0.165
|83;630.481,-189.163,534.936,630.481,-189.163,534.936,0.103
|84;630.481,-189.163,534.936,630.481,-189.163,534.936,0.084
|85;630.481,-189.163,534.935,630.481,-189.163,534.936,0.056
|86;630.481,-189.163,534.935,630.481,-189.163,534.936,0.091
|87;630.481,-189.163,534.935,630.481,-189.163,534.936,0.029
|88;630.481,-189.163,534.936,630.481,-189.163,534.936,0.073
|89;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|90;630.481,-189.163,534.936,630.481,-189.163,534.936,0.037
|91;630.481,-189.163,534.936,630.481,-189.163,534.936,0.084
|92;630.482,-189.163,534.936,630.481,-189.163,534.936,0.091
|93;630.482,-189.163,534.935,630.481,-189.163,534.936,0.097
|94;630.482,-189.163,534.935,630.481,-189.163,534.936,0.091
|95;630.482,-189.163,534.935,630.481,-189.163,534.936,0.075
|96;630.481,-189.164,534.935,630.481,-189.163,534.936,0.139
|97;630.481,-189.163,534.936,630.481,-189.163,534.936,0.152
|98;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|99;630.481,-189.163,534.936,630.481,-189.163,534.936,0.024
|100;630.481,-189.164,534.936,630.481,-189.163,534.936,0.049
|101;630.481,-189.163,534.935,630.481,-189.163,534.936,0.137
|102;630.481,-189.163,534.935,630.481,-189.163,534.936,0.015
|103;630.481,-189.163,534.935,630.481,-189.163,534.936,0.079
|104;630.481,-189.163,534.936,630.481,-189.163,534.936,0.063
|105;630.481,-189.163,534.936,630.481,-189.163,534.936,0.089
|106;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|107;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|108;630.481,-189.164,534.936,630.481,-189.163,534.936,0.096
|109;630.481,-189.163,534.935,630.481,-189.163,534.936,0.082
|110;630.481,-189.164,534.936,630.481,-189.163,534.936,0.103
|111;630.481,-189.163,534.936,630.481,-189.163,534.936,0.087
|112;630.481,-189.164,534.936,630.481,-189.163,534.936,0.073
|113;630.481,-189.163,534.936,630.481,-189.163,534.936,0.122
|114;630.481,-189.164,534.936,630.481,-189.163,534.936,0.063
|115;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|116;630.481,-189.163,534.935,630.481,-189.163,534.936,0.137
|117;630.481,-189.164,534.935,630.481,-189.163,534.936,0.107
|118;630.481,-189.164,534.936,630.481,-189.163,534.936,0.111
|119;630.481,-189.164,534.936,630.481,-189.163,534.936,0.076
|120;630.481,-189.164,534.936,630.481,-189.163,534.936,0.015
|121;630.481,-189.163,534.936,630.481,-189.163,534.936,0.087
|122;630.481,-189.164,534.936,630.481,-189.163,534.936,0.128
|123;630.481,-189.164,534.935,630.481,-189.163,534.936,0.07
|124;630.481,-189.164,534.936,630.481,-189.163,534.936,0.15
|125;630.481,-189.163,534.936,630.481,-189.163,534.936,0.092
|126;630.481,-189.164,534.936,630.481,-189.163,534.936,0.103
|127;630.481,-189.164,534.936,630.481,-189.163,534.936,0.015
|128;630.481,-189.164,534.936,630.481,-189.163,534.936,0.07
|129;630.481,-189.164,534.936,630.481,-189.163,534.936,0.152
|130;630.481,-189.164,534.936,630.481,-189.163,534.936,0.1
|131;630.481,-189.163,534.936,630.481,-189.163,534.936,0.15
|132;630.481,-189.163,534.936,630.481,-189.163,534.936,0
|133;630.481,-189.163,534.935,630.481,-189.163,534.936,0.091
|134;630.482,-189.163,534.936,630.481,-189.163,534.936,0.095
|135;630.481,-189.163,534.936,630.481,-189.163,534.936,0.073
|136;630.481,-189.163,534.936,630.481,-189.163,534.936,0.039
|137;630.481,-189.164,534.936,630.481,-189.163,534.936,0.096
|138;630.481,-189.163,534.936,630.481,-189.163,534.936,0.099
|139;630.481,-189.163,534.936,630.481,-189.163,534.936,0.084
|140;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|141;630.481,-189.164,534.936,630.481,-189.163,534.936,0.058
|142;630.481,-189.164,534.936,630.481,-189.163,534.936,0.075
|143;630.481,-189.164,534.935,630.481,-189.163,534.936,0.078
|144;630.481,-189.163,534.935,630.481,-189.163,534.936,0.087
|145;630.481,-189.163,534.935,630.481,-189.163,534.936,0.029
|146;630.481,-189.163,534.935,630.481,-189.163,534.936,0.065
|147;630.481,-189.163,534.936,630.481,-189.163,534.936,0.092
|148;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|149;630.481,-189.163,534.936,630.481,-189.163,534.936,0.145
|150;630.481,-189.164,534.936,630.481,-189.163,534.936,0.079
|151;630.481,-189.164,534.936,630.481,-189.163,534.936,0.079
|152;630.481,-189.164,534.936,630.481,-189.163,534.936,0.079
|153;630.481,-189.164,534.936,630.481,-189.163,534.936,0.07
|154;630.481,-189.164,534.936,630.481,-189.163,534.936,0.079
|155;630.481,-189.164,534.936,630.481,-189.163,534.936,0.039
|156;630.481,-189.164,534.936,630.481,-189.163,534.936,0.051
|157;630.481,-189.164,534.936,630.481,-189.163,534.936,0.063
|158;630.481,-189.163,534.936,630.481,-189.163,534.936,0.101
|159;630.481,-189.163,534.936,630.481,-189.163,534.936,0.058
|160;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|161;630.481,-189.163,534.936,630.481,-189.163,534.936,0
|162;630.481,-189.163,534.936,630.481,-189.163,534.936,0.106
|163;630.481,-189.163,534.935,630.481,-189.163,534.936,0.119
|164;630.481,-189.163,534.935,630.481,-189.163,534.936,0.029
|165;630.481,-189.163,534.936,630.481,-189.163,534.936,0.049
|166;630.481,-189.163,534.935,630.481,-189.163,534.936,0.073
|167;630.481,-189.163,534.935,630.481,-189.163,534.936,0.029
|168;630.481,-189.163,534.936,630.481,-189.163,534.936,0.063
|169;630.481,-189.163,534.936,630.481,-189.163,534.936,0
|170;630.481,-189.163,534.936,630.481,-189.163,534.936,0.07
|171;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|172;630.481,-189.163,534.936,630.481,-189.163,534.936,0.107
|173;630.482,-189.163,534.936,630.481,-189.163,534.936,0.064
|174;630.482,-189.163,534.936,630.481,-189.163,534.936,0.092
|175;630.482,-189.163,534.935,630.481,-189.163,534.936,0.064
|176;630.481,-189.163,534.935,630.481,-189.163,534.936,0.084
|177;630.481,-189.163,534.935,630.481,-189.163,534.936,0.084
|178;630.481,-189.163,534.935,630.481,-189.163,534.936,0.024
|179;630.481,-189.163,534.936,630.481,-189.163,534.936,0.08
|180;630.481,-189.163,534.936,630.481,-189.163,534.936,0.054
|181;630.481,-189.163,534.935,630.481,-189.163,534.936,0.092
|182;630.481,-189.163,534.936,630.481,-189.163,534.936,0.103
|183;630.481,-189.163,534.935,630.481,-189.163,534.936,0.049
|184;630.481,-189.163,534.935,630.481,-189.163,534.936,0.07
|185;630.481,-189.163,534.936,630.481,-189.163,534.936,0.064
|186;630.481,-189.163,534.936,630.481,-189.163,534.936,0.024
|187;630.481,-189.163,534.936,630.481,-189.163,534.936,0.134
|188;630.481,-189.163,534.936,630.481,-189.163,534.936,0.134
|189;630.481,-189.163,534.936,630.481,-189.163,534.936,0.096
|190;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|191;630.481,-189.163,534.936,630.481,-189.163,534.936,0.037
|192;630.481,-189.163,534.936,630.481,-189.163,534.936,0.063
|193;630.481,-189.163,534.936,630.481,-189.163,534.936,0
|194;630.482,-189.163,534.936,630.481,-189.163,534.936,0.092
|195;630.482,-189.163,534.936,630.481,-189.163,534.936,0.07
|196;630.482,-189.163,534.935,630.481,-189.163,534.936,0.091
|197;630.481,-189.163,534.935,630.481,-189.163,534.936,0.078
|198;630.481,-189.164,534.935,630.481,-189.163,534.936,0.147
|199;630.481,-189.163,534.935,630.481,-189.163,534.936,0.079
|200;630.481,-189.163,534.935,630.481,-189.163,534.936,0.101
|201;630.481,-189.163,534.935,630.481,-189.163,534.936,0.075
|202;630.482,-189.163,534.936,630.481,-189.163,534.936,0.13
|203;630.481,-189.163,534.936,630.481,-189.163,534.936,0.1
|204;630.481,-189.163,534.936,630.481,-189.163,534.936,0.073
|205;630.482,-189.163,534.936,630.481,-189.163,534.936,0.073
|206;630.481,-189.163,534.935,630.481,-189.163,534.936,0.095
|207;630.482,-189.163,534.935,630.481,-189.163,534.936,0.037
|208;630.481,-189.163,534.935,630.481,-189.163,534.936,0.079
|209;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|210;630.481,-189.163,534.936,630.481,-189.163,534.936,0.129
|211;630.481,-189.163,534.936,630.481,-189.163,534.936,0.024
|212;630.481,-189.163,534.936,630.481,-189.163,534.936,0
|213;630.481,-189.163,534.935,630.481,-189.163,534.936,0.07
|214;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|215;630.481,-189.163,534.935,630.481,-189.163,534.936,0.087
|216;630.481,-189.164,534.935,630.481,-189.163,534.936,0.07
|217;630.481,-189.163,534.935,630.481,-189.163,534.936,0.079
|218;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|219;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|220;630.482,-189.163,534.935,630.481,-189.163,534.936,0.089
|221;630.482,-189.163,534.935,630.481,-189.163,534.936,0.015
|222;630.481,-189.163,534.935,630.481,-189.163,534.936,0.089
|223;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|224;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|225;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|226;630.482,-189.163,534.935,630.481,-189.163,534.936,0.079
|227;630.481,-189.163,534.935,630.481,-189.163,534.936,0.073
|228;630.481,-189.163,534.935,630.481,-189.163,534.936,0.1
|229;630.481,-189.164,534.936,630.481,-189.163,534.936,0.118
|230;630.481,-189.164,534.936,630.481,-189.163,534.936,0.044
|231;630.481,-189.163,534.936,630.481,-189.163,534.936,0.087
|232;630.481,-189.163,534.935,630.481,-189.163,534.936,0.091
|233;630.481,-189.163,534.935,630.481,-189.163,534.936,0.076
|234;630.481,-189.163,534.935,630.481,-189.163,534.936,0.037
|235;630.481,-189.163,534.935,630.481,-189.163,534.936,0.084
|236;630.481,-189.163,534.935,630.481,-189.163,534.936,0.029
|237;630.482,-189.163,534.935,630.481,-189.163,534.936,0.099
|238;630.482,-189.163,534.936,630.481,-189.163,534.936,0.079
|239;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|240;630.481,-189.163,534.936,630.481,-189.163,534.936,0.092
|241;630.481,-189.164,534.935,630.481,-189.163,534.936,0.119
|242;630.481,-189.164,534.936,630.481,-189.163,534.936,0.07
|243;630.481,-189.164,534.936,630.481,-189.163,534.936,0.073
|244;630.481,-189.164,534.936,630.481,-189.163,534.936,0
|245;630.481,-189.164,534.936,630.481,-189.163,534.936,0.054
|246;630.481,-189.163,534.936,630.481,-189.163,534.936,0.117
|247;630.481,-189.163,534.936,630.481,-189.163,534.936,0.091
|248;630.481,-189.163,534.935,630.481,-189.163,534.936,0.067
|249;630.481,-189.163,534.935,630.481,-189.163,534.936,0.092
|250;630.481,-189.163,534.936,630.481,-189.163,534.936,0.089
|251;630.481,-189.163,534.936,630.481,-189.163,534.936,0.141
|252;630.481,-189.164,534.936,630.481,-189.163,534.936,0.096
|253;630.481,-189.164,534.936,630.481,-189.163,534.936,0.107
|254;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|255;630.481,-189.163,534.935,630.481,-189.163,534.936,0.078
|256;630.481,-189.163,534.935,630.481,-189.163,534.936,0.101
|257;630.481,-189.163,534.935,630.481,-189.163,534.936,0.096
|258;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|259;630.481,-189.163,534.935,630.481,-189.163,534.936,0.089
|260;630.481,-189.163,534.936,630.481,-189.163,534.936,0.078
|261;630.482,-189.163,534.935,630.481,-189.163,534.936,0.079
|262;630.481,-189.163,534.936,630.481,-189.163,534.936,0.139
|263;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|264;630.481,-189.164,534.935,630.481,-189.163,534.936,0.092
|265;630.481,-189.163,534.936,630.481,-189.163,534.936,0.091
|266;630.481,-189.164,534.936,630.481,-189.163,534.936,0.097
|267;630.481,-189.163,534.935,630.481,-189.163,534.936,0.129
|268;630.481,-189.163,534.935,630.481,-189.163,534.936,0.029
|269;630.481,-189.163,534.936,630.481,-189.163,534.936,0.099
|270;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|271;630.481,-189.164,534.936,630.481,-189.163,534.936,0.078
|272;630.481,-189.164,534.936,630.481,-189.163,534.936,0.126
|273;630.481,-189.163,534.936,630.481,-189.163,534.936,0.103
|274;630.481,-189.163,534.936,630.481,-189.163,534.936,0.089
|275;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|276;630.481,-189.163,534.936,630.481,-189.163,534.936,0.073
|277;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|278;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|279;630.481,-189.164,534.936,630.481,-189.163,534.936,0.171
|280;630.481,-189.164,534.936,630.481,-189.163,534.936,0.153
|281;630.481,-189.164,534.936,630.481,-189.163,534.936,0.075
|282;630.481,-189.164,534.936,630.481,-189.163,534.936,0.029
|283;630.481,-189.164,534.936,630.481,-189.163,534.936,0.084
|284;630.481,-189.164,534.936,630.481,-189.163,534.936,0.064
|285;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|286;630.481,-189.163,534.936,630.481,-189.163,534.936,0.063
|287;630.481,-189.163,534.936,630.481,-189.163,534.936,0.076
|288;630.481,-189.164,534.936,630.481,-189.163,534.936,0.099
|289;630.481,-189.164,534.936,630.481,-189.163,534.936,0.049
|290;630.481,-189.163,534.936,630.481,-189.163,534.936,0.05
|291;630.481,-189.164,534.935,630.481,-189.163,534.936,0.09
|292;630.481,-189.163,534.935,630.481,-189.163,534.936,0.079
|293;630.481,-189.163,534.936,630.481,-189.163,534.936,0.062
|294;630.481,-189.163,534.936,630.481,-189.163,534.936,0.094
|295;630.481,-189.163,534.936,630.481,-189.163,534.936,0.059
|296;630.481,-189.163,534.936,630.481,-189.163,534.936,0.078
|297;630.481,-189.163,534.936,630.481,-189.163,534.936,0.07
|298;630.481,-189.163,534.935,630.481,-189.163,534.936,0.095
|299;630.481,-189.164,534.935,630.481,-189.163,534.936,0.103
|300;630.481,-189.163,534.936,630.481,-189.163,534.936,0.158
|301;630.481,-189.164,534.936,630.481,-189.163,534.936,0.118
|302;630.481,-189.163,534.936,630.481,-189.163,534.936,0.107
|303;630.481,-189.163,534.936,630.481,-189.163,534.936,0.089
|304;630.481,-189.163,534.936,630.481,-189.163,534.936,0
|305;630.481,-189.163,534.936,630.481,-189.163,534.936,0.078
|306;630.481,-189.163,534.936,630.481,-189.163,534.936,0.078
|307;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|308;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|309;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|310;630.482,-189.163,534.935,630.481,-189.163,534.936,0.209
|311;630.482,-189.163,534.935,630.481,-189.163,534.936,0.102
|312;630.482,-189.163,534.935,630.481,-189.163,534.936,0.084
|313;630.481,-189.163,534.936,630.481,-189.163,534.936,0.146
|314;630.481,-189.163,534.936,630.481,-189.163,534.936,0.027
|315;630.481,-189.163,534.936,630.481,-189.163,534.936,0.127
|316;630.481,-189.163,534.936,630.481,-189.163,534.936,0.084
|317;630.481,-189.163,534.936,630.481,-189.163,534.936,0.063
|318;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|319;630.481,-189.163,534.936,630.481,-189.163,534.936,0.015
|320;630.482,-189.163,534.936,630.481,-189.163,534.936,0.089
|321;630.481,-189.163,534.936,630.481,-189.163,534.936,0.089
|322;630.481,-189.164,534.936,630.481,-189.163,534.936,0.116
|323;630.481,-189.163,534.935,630.481,-189.163,534.936,0.185
|324;630.481,-189.163,534.936,630.481,-189.163,534.936,0.134
|325;630.481,-189.164,534.935,630.481,-189.163,534.936,0.1
|326;630.482,-189.163,534.935,630.481,-189.163,534.936,0.079
|327;630.481,-189.164,534.936,630.481,-189.163,534.936,0.085
|328;630.481,-189.163,534.935,630.481,-189.163,534.936,0.102
|329;630.481,-189.164,534.935,630.481,-189.163,534.936,0.091
|330;630.481,-189.164,534.935,630.481,-189.163,534.936,0.07
|331;630.481,-189.164,534.936,630.481,-189.163,534.936,0.062
|332;630.481,-189.164,534.936,630.481,-189.163,534.936,0.027
|333;630.481,-189.163,534.936,630.481,-189.163,534.936,0.107
|334;630.481,-189.163,534.936,630.481,-189.163,534.936,0.065
|335;630.481,-189.163,534.935,630.481,-189.163,534.936,0.073
|336;630.482,-189.163,534.936,630.481,-189.163,534.936,0.127
|337;630.482,-189.163,534.935,630.481,-189.163,534.936,0.096
|338;630.482,-189.163,534.935,630.481,-189.163,534.936,0
|339;630.482,-189.163,534.935,630.481,-189.163,534.936,0
|340;630.482,-189.163,534.935,630.481,-189.163,534.936,0.05
|341;630.481,-189.163,534.935,630.481,-189.163,534.936,0.029
|342;630.482,-189.163,534.935,630.481,-189.163,534.936,0.063
|343;630.481,-189.163,534.935,630.481,-189.163,534.936,0.015
|344;630.481,-189.163,534.935,630.481,-189.163,534.936,0.049
|345;630.481,-189.163,534.935,630.481,-189.163,534.936,0.029
|346;630.481,-189.164,534.936,630.481,-189.163,534.936,0.129
|347;630.482,-189.163,534.935,630.481,-189.163,534.936,0.156
|348;630.482,-189.163,534.936,630.481,-189.163,534.936,0.095
|349;630.481,-189.163,534.936,630.481,-189.163,534.936,0.078
|350;630.482,-189.163,534.936,630.481,-189.163,534.936,0.029
|351;630.482,-189.163,534.936,630.481,-189.163,534.936,0.015
|352;630.481,-189.163,534.936,630.481,-189.163,534.936,0.079
|353;630.481,-189.163,534.936,630.481,-189.163,534.936,0.058
|354;630.481,-189.163,534.935,630.481,-189.163,534.936,0.116
|355;630.481,-189.163,534.935,630.481,-189.163,534.936,0.165
|356;630.481,-189.163,534.935,630.481,-189.163,534.936,0
|357;630.481,-189.163,534.935,630.481,-189.163,534.936,0.087
|358;630.481,-189.163,534.935,630.481,-189.163,534.936,0.063
|359;630.481,-189.163,534.935,630.481,-189.163,534.936,0.064
|360;630.481,-189.163,534.935,630.481,-189.163,534.936,0.015
|361;630.481,-189.164,534.935,630.481,-189.163,534.936,0.111
|362;630.481,-189.163,534.936,630.481,-189.163,534.936,0.104
|363;630.481,-189.163,534.935,630.481,-189.163,534.936,0.135
|364;630.481,-189.163,534.935,630.481,-189.163,534.936,0.084
|365;630.481,-189.164,534.935,630.481,-189.163,534.936,0.136
|366;630.481,-189.164,534.935,630.481,-189.163,534.936,0.067
|367;630.481,-189.164,534.935,630.481,-189.163,534.936,0.067
|368;630.481,-189.164,534.935,630.481,-189.163,534.936,0.073
|369;630.481,-189.164,534.935,630.481,-189.163,534.936,0.029
|370;630.481,-189.164,534.935,630.481,-189.163,534.936,0.027
|371;630.481,-189.164,534.935,630.481,-189.163,534.936,0.073
|372;630.481,-189.164,534.935,630.481,-189.163,534.936,0.027
|373;630.481,-189.164,534.936,630.481,-189.163,534.936,0.141
|374;630.481,-189.164,534.936,630.481,-189.163,534.936,0.064
|375;630.481,-189.163,534.936,630.481,-189.163,534.936,0.119
|376;630.481,-189.164,534.936,630.481,-189.163,534.936,0.086
|377;630.481,-189.164,534.936,630.481,-189.163,534.936,0.015
|378;630.481,-189.164,534.936,630.481,-189.163,534.936,0.067
|379;630.481,-189.164,534.936,630.481,-189.163,534.936,0.092
|380;630.481,-189.164,534.936,630.481,-189.163,534.936,0.079
|381;630.481,-189.164,534.936,630.481,-189.163,534.936,0.079
|382;630.481,-189.164,534.936,630.481,-189.163,534.936,0.015
|383;630.481,-189.164,534.936,630.481,-189.163,534.936,0.015
|384;630.481,-189.164,534.935,630.481,-189.163,534.936,0.076
|385;630.481,-189.164,534.936,630.481,-189.163,534.936,0.171
|386;630.481,-189.164,534.936,630.481,-189.163,534.936,0.076
|387;630.481,-189.164,534.936,630.481,-189.163,534.936,0.096
|388;630.481,-189.163,534.936,630.481,-189.163,534.936,0.1
|389;630.481,-189.163,534.936,630.481,-189.163,534.936,0.062
|390;630.481,-189.164,534.936,630.481,-189.163,534.936,0.09
|391;630.481,-189.164,534.935,630.481,-189.163,534.936,0.084
|392;630.481,-189.164,534.936,630.481,-189.163,534.936,0.078
|393;630.481,-189.163,534.936,630.481,-189.163,534.936,0.104
|394;630.481,-189.163,534.936,630.481,-189.163,534.936,0.078
|395;630.481,-189.164,534.936,630.481,-189.163,534.936,0.112
|396;630.481,-189.164,534.936,630.481,-189.163,534.936,0.076
|397;630.481,-189.164,534.936,630.481,-189.163,534.936,0.091
|398;630.481,-189.163,534.936,630.481,-189.163,534.936,0.058
|399;630.481,-189.163,534.936,630.481,-189.163,534.936,0.101
|400;630.481,-189.164,534.936,630.481,-189.163,534.936,0.07
|401;630.481,-189.164,534.936,630.481,-189.163,534.936,0.076
|402;630.481,-189.163,534.936,630.481,-189.163,534.936,0.078
|403;630.481,-189.163,534.936,630.481,-189.163,534.936,0.07
|404;630.481,-189.163,534.936,630.481,-189.163,534.936,0.119
|405;630.481,-189.163,534.936,630.481,-189.163,534.936,0.112
|406;630.481,-189.163,534.936,630.481,-189.163,534.936,0.089
|407;630.481,-189.164,534.936,630.481,-189.163,534.936,0.112
|408;630.481,-189.163,534.935,630.481,-189.163,534.936,0.103
|409;630.481,-189.163,534.935,630.481,-189.163,534.936,0.079
|410;630.481,-189.163,534.936,630.481,-189.163,534.936,0.112
|411;630.481,-189.163,534.936,630.481,-189.163,534.936,0.029
|412;630.481,-189.163,534.936,630.481,-189.163,534.936,0.153
|413;630.481,-189.163,534.936,630.481,-189.163,534.936,0.141
|414;630.481,-189.163,534.936,630.481,-189.163,534.936,0.073
|415;630.481,-189.163,534.935,630.481,-189.163,534.936,0.089
|416;630.481,-189.163,534.935,630.481,-189.163,534.936,0.084
|417;630.481,-189.164,534.936,630.481,-189.163,534.936,0.152
|418;630.481,-189.163,534.936,630.481,-189.163,534.936,0.112
|419;630.481,-189.163,534.936,630.481,-189.163,534.936,0.16
|420;630.481,-189.163,534.936,630.481,-189.163,534.936,0.073
|421;630.482,-189.163,534.936,630.481,-189.163,534.936,0.1
|422;630.482,-189.163,534.936,630.481,-189.163,534.936,0.113
|423;630.481,-189.163,534.936,630.481,-189.163,534.936,0.107
