<VarList>
var.group[0].here[0],var.group[0].here[1],var.group[0].here[2],var.group[0].setpoint[0],var.group[0].setpoint[1],var.group[0].setpoint[2],var.group[0].vtfb
<SampleList>
|73;630.873,185.292,603.85,630.874,185.291,603.85,0.057
|74;630.873,185.291,603.85,630.874,185.291,603.85,0.079
|75;630.874,185.292,603.85,630.874,185.291,603.85,0.121
|76;630.874,185.292,603.85,630.874,185.291,603.85,0.028
|77;630.874,185.292,603.85,630.874,185.291,603.85,0.028
|78;630.874,185.292,603.85,630.874,185.291,603.85,0.137
|79;630.873,185.292,603.849,630.874,185.291,603.85,0.077
|80;630.873,185.292,603.85,630.874,185.291,603.85,0.074
|81;630.873,185.291,603.85,630.874,185.291,603.85,0.107
|82;630.873,185.291,603.85,630.874,185.291,603.85,0.064
|83;630.873,185.291,603.85,630.874,185.291,603.85,0.111
|84;630.874,185.291,603.85,630.874,185.291,603.85,0.093
|85;630.874,185.292,603.85,630.874,185.291,603.85,0.113
|86;630.874,185.292,603.85,630.874,185.291,603.85,0
|87;630.874,185.292,603.85,630.874,185.291,603.85,0.121
|88;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|89;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|90;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|91;630.874,185.292,603.85,630.874,185.291,603.85,0.153
|92;630.874,185.291,603.85,630.874,185.291,603.85,0.117
|93;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|94;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|95;630.874,185.291,603.85,630.874,185.291,603.85,0
|96;630.874,185.292,603.849,630.874,185.291,603.85,0.087
|97;630.873,185.292,603.85,630.874,185.291,603.85,0.064
|98;630.874,185.292,603.85,630.874,185.291,603.85,0.092
|99;630.874,185.291,603.85,630.874,185.291,603.85,0.115
|100;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|101;630.874,185.291,603.85,630.874,185.291,603.85,0.048
|102;630.874,185.291,603.85,630.874,185.291,603.85,0.079
|103;630.874,185.291,603.85,630.874,185.291,603.85,0.038
|104;630.874,185.291,603.85,630.874,185.291,603.85,0.029
|105;630.874,185.291,603.85,630.874,185.291,603.85,0.07
|106;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|107;630.873,185.291,603.85,630.874,185.291,603.85,0.077
|108;630.873,185.291,603.85,630.874,185.291,603.85,0.077
|109;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|110;630.874,185.291,603.85,630.874,185.291,603.85,0
|111;630.874,185.291,603.85,630.874,185.291,603.85,0
|112;630.874,185.291,603.85,630.874,185.291,603.85,0.103
|113;630.874,185.291,603.85,630.874,185.291,603.85,0.098
|114;630.874,185.291,603.85,630.874,185.291,603.85,0
|115;630.874,185.291,603.85,630.874,185.291,603.85,0.091
|116;630.874,185.291,603.85,630.874,185.291,603.85,0.079
|117;630.874,185.291,603.85,630.874,185.291,603.85,0.095
|118;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|119;630.874,185.291,603.85,630.874,185.291,603.85,0.091
|120;630.873,185.291,603.85,630.874,185.291,603.85,0.108
|121;630.874,185.291,603.85,630.874,185.291,603.85,0.097
|122;630.873,185.291,603.85,630.874,185.291,603.85,0.096
|123;630.874,185.291,603.85,630.874,185.291,603.85,0.044
|124;630.874,185.291,603.85,630.874,185.291,603.85,0.074
|125;630.873,185.291,603.85,630.874,185.291,603.85,0.154
|126;630.873,185.291,603.85,630.874,185.291,603.85,0.066
|127;630.873,185.291,603.85,630.874,185.291,603.85,0.095
|128;630.873,185.291,603.85,630.874,185.291,603.85,0.038
|129;630.874,185.291,603.85,630.874,185.291,603.85,0.155
|130;630.874,185.291,603.85,630.874,185.291,603.85,0
|131;630.874,185.292,603.85,630.874,185.291,603.85,0.077
|132;630.874,185.291,603.85,630.874,185.291,603.85,0.089
|133;630.874,185.291,603.85,630.874,185.291,603.85,0.093
|134;630.874,185.291,603.849,630.874,185.291,603.85,0.166
|135;630.873,185.291,603.849,630.874,185.291,603.85,0.092
|136;630.873,185.292,603.849,630.874,185.291,603.85,0.079
|137;630.873,185.291,603.849,630.874,185.291,603.85,0.112
|138;630.874,185.291,603.85,630.874,185.291,603.85,0.162
|139;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|140;630.874,185.291,603.85,630.874,185.291,603.85,0.079
|141;630.874,185.291,603.85,630.874,185.291,603.85,0.096
|142;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|143;630.874,185.291,603.85,630.874,185.291,603.85,0.101
|144;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|145;630.873,185.291,603.85,630.874,185.291,603.85,0.049
|146;630.873,185.291,603.85,630.874,185.291,603.85,0.106
|147;630.873,185.291,603.85,630.874,185.291,603.85,0.084
|148;630.873,185.291,603.85,630.874,185.291,603.85,0.065
|149;630.873,185.291,603.85,630.874,185.291,603.85,0.081
|150;630.873,185.291,603.85,630.874,185.291,603.85,0.028
|151;630.873,185.292,603.851,630.874,185.291,603.85,0.11
|152;630.873,185.291,603.851,630.874,185.291,603.85,0.066
|153;630.873,185.291,603.851,630.874,185.291,603.85,0.091
|154;630.873,185.291,603.851,630.874,185.291,603.85,0.015
|155;630.873,185.291,603.851,630.874,185.291,603.85,0.084
|156;630.873,185.291,603.851,630.874,185.291,603.85,0.079
|157;630.873,185.292,603.85,630.874,185.291,603.85,0.113
|158;630.874,185.291,603.85,630.874,185.291,603.85,0.098
|159;630.874,185.292,603.85,630.874,185.291,603.85,0.156
|160;630.874,185.292,603.85,630.874,185.291,603.85,0.015
|161;630.874,185.292,603.85,630.874,185.291,603.85,0.157
|162;630.874,185.291,603.85,630.874,185.291,603.85,0.131
|163;630.874,185.292,603.85,630.874,185.291,603.85,0.038
|164;630.873,185.292,603.85,630.874,185.291,603.85,0.073
|165;630.873,185.291,603.849,630.874,185.291,603.85,0.115
|166;630.874,185.291,603.849,630.874,185.291,603.85,0.106
|167;630.873,185.291,603.85,630.874,185.291,603.85,0.161
|168;630.873,185.291,603.85,630.874,185.291,603.85,0.015
|169;630.873,185.291,603.85,630.874,185.291,603.85,0
|170;630.874,185.291,603.85,630.874,185.291,603.85,0.049
|171;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|172;630.874,185.292,603.85,630.874,185.291,603.85,0.095
|173;630.874,185.292,603.849,630.874,185.291,603.85,0.147
|174;630.874,185.292,603.849,630.874,185.291,603.85,0.028
|175;630.874,185.292,603.849,630.874,185.291,603.85,0.038
|176;630.874,185.292,603.85,630.874,185.291,603.85,0.141
|177;630.874,185.292,603.85,630.874,185.291,603.85,0.015
|178;630.874,185.291,603.849,630.874,185.291,603.85,0.091
|179;630.873,185.291,603.85,630.874,185.291,603.85,0.093
|180;630.873,185.292,603.85,630.874,185.291,603.85,0.081
|181;630.874,185.292,603.85,630.874,185.291,603.85,0.084
|182;630.873,185.292,603.85,630.874,185.291,603.85,0.028
|183;630.874,185.292,603.85,630.874,185.291,603.85,0.098
|184;630.874,185.291,603.85,630.874,185.291,603.85,0.104
|185;630.874,185.292,603.85,630.874,185.291,603.85,0.097
|186;630.874,185.292,603.85,630.874,185.291,603.85,0.105
|187;630.874,185.292,603.849,630.874,185.291,603.85,0.07
|188;630.874,185.292,603.85,630.874,185.291,603.85,0.077
|189;630.874,185.292,603.85,630.874,185.291,603.85,0.015
|190;630.874,185.292,603.85,630.874,185.291,603.85,0.073
|191;630.874,185.291,603.85,630.874,185.291,603.85,0.095
|192;630.874,185.291,603.85,630.874,185.291,603.85,0.079
|193;630.873,185.291,603.85,630.874,185.291,603.85,0.093
|194;630.874,185.291,603.849,630.874,185.291,603.85,0.137
|195;630.874,185.291,603.85,630.874,185.291,603.85,0.038
|196;630.874,185.291,603.85,630.874,185.291,603.85,0
|197;630.874,185.292,603.849,630.874,185.291,603.85,0.104
|198;630.874,185.292,603.85,630.874,185.291,603.85,0.152
|199;630.874,185.292,603.85,630.874,185.291,603.85,0.129
|200;630.874,185.292,603.85,630.874,185.291,603.85,0.015
|201;630.874,185.292,603.851,630.874,185.291,603.85,0.168
|202;630.874,185.291,603.85,630.874,185.291,603.85,0.154
|203;630.874,185.291,603.85,630.874,185.291,603.85,0.076
|204;630.874,185.291,603.85,630.874,185.291,603.85,0
|205;630.874,185.292,603.85,630.874,185.291,603.85,0.079
|206;630.874,185.291,603.85,630.874,185.291,603.85,0.073
|207;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|208;630.874,185.291,603.85,630.874,185.291,603.85,0.155
|209;630.874,185.292,603.85,630.874,185.291,603.85,0.07
|210;630.874,185.292,603.85,630.874,185.291,603.85,0.015
|211;630.874,185.292,603.85,630.874,185.291,603.85,0.028
|212;630.874,185.292,603.85,630.874,185.291,603.85,0.064
|213;630.874,185.292,603.85,630.874,185.291,603.85,0.084
|214;630.874,185.292,603.849,630.874,185.291,603.85,0.151
|215;630.874,185.292,603.849,630.874,185.291,603.85,0
|216;630.874,185.292,603.85,630.874,185.291,603.85,0.076
|217;630.874,185.292,603.85,630.874,185.291,603.85,0.091
|218;630.874,185.292,603.85,630.874,185.291,603.85,0.076
|219;630.874,185.292,603.85,630.874,185.291,603.85,0.081
|220;630.874,185.292,603.85,630.874,185.291,603.85,0.074
|221;630.874,185.292,603.85,630.874,185.291,603.85,0.081
|222;630.874,185.292,603.85,630.874,185.291,603.85,0.015
|223;630.874,185.291,603.85,630.874,185.291,603.85,0.074
|224;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|225;630.874,185.292,603.85,630.874,185.291,603.85,0.118
|226;630.874,185.292,603.85,630.874,185.291,603.85,0.085
|227;630.874,185.292,603.85,630.874,185.291,603.85,0.081
|228;630.874,185.292,603.85,630.874,185.291,603.85,0.134
|229;630.874,185.291,603.85,630.874,185.291,603.85,0.145
|230;630.874,185.291,603.85,630.874,185.291,603.85,0.064
|231;630.874,185.291,603.849,630.874,185.291,603.85,0.15
|232;630.874,185.291,603.849,630.874,185.291,603.85,0
|233;630.874,185.291,603.85,630.874,185.291,603.85,0.096
|234;630.874,185.291,603.85,630.874,185.291,603.85,0.065
|235;630.874,185.291,603.85,630.874,185.291,603.85,0.109
|236;630.873,185.291,603.85,630.874,185.291,603.85,0.073
|237;630.874,185.291,603.849,630.874,185.291,603.85,0.161
|238;630.874,185.291,603.849,630.874,185.291,603.85,0.109
|239;630.874,185.291,603.849,630.874,185.291,603.85,0.122
|240;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|241;630.874,185.291,603.85,630.874,185.291,603.85,0.115
|242;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|243;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|244;630.874,185.291,603.849,630.874,185.291,603.85,0.093
|245;630.874,185.291,603.85,630.874,185.291,603.85,0.092
|246;630.874,185.291,603.85,630.874,185.291,603.85,0.095
|247;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|248;630.874,185.291,603.85,630.874,185.291,603.85,0
|249;630.874,185.291,603.85,630.874,185.291,603.85,0
|250;630.874,185.291,603.85,630.874,185.291,603.85,0.091
|251;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|252;630.874,185.291,603.85,630.874,185.291,603.85,0.024
|253;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|254;630.874,185.292,603.85,630.874,185.291,603.85,0.145
|255;630.874,185.291,603.85,630.874,185.291,603.85,0.105
|256;630.874,185.291,603.85,630.874,185.291,603.85,0
|257;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|258;630.874,185.291,603.849,630.874,185.291,603.85,0.076
|259;630.873,185.291,603.85,630.874,185.291,603.85,0.084
|260;630.873,185.291,603.85,630.874,185.291,603.85,0
|261;630.873,185.291,603.85,630.874,185.291,603.85,0.093
|262;630.873,185.291,603.85,630.874,185.291,603.85,0.087
|263;630.873,185.292,603.85,630.874,185.291,603.85,0.084
|264;630.873,185.292,603.85,630.874,185.291,603.85,0.015
|265;630.873,185.292,603.85,630.874,185.291,603.85,0
|266;630.873,185.292,603.85,630.874,185.291,603.85,0.015
|267;630.873,185.292,603.849,630.874,185.291,603.85,0.134
|268;630.874,185.292,603.85,630.874,185.291,603.85,0.077
|269;630.874,185.291,603.85,630.874,185.291,603.85,0.079
|270;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|271;630.873,185.291,603.85,630.874,185.291,603.85,0.084
|272;630.873,185.291,603.85,630.874,185.291,603.85,0
|273;630.873,185.292,603.85,630.874,185.291,603.85,0.073
|274;630.873,185.292,603.85,630.874,185.291,603.85,0.015
|275;630.873,185.291,603.85,630.874,185.291,603.85,0.144
|276;630.873,185.291,603.85,630.874,185.291,603.85,0.084
|277;630.873,185.292,603.85,630.874,185.291,603.85,0.115
|278;630.873,185.292,603.85,630.874,185.291,603.85,0.093
|279;630.873,185.292,603.85,630.874,185.291,603.85,0
|280;630.873,185.291,603.85,630.874,185.291,603.85,0.115
|281;630.873,185.291,603.85,630.874,185.291,603.85,0.081
|282;630.873,185.291,603.849,630.874,185.291,603.85,0.133
|283;630.874,185.291,603.85,630.874,185.291,603.85,0.087
|284;630.874,185.292,603.85,630.874,185.291,603.85,0.081
|285;630.874,185.291,603.85,630.874,185.291,603.85,0.074
|286;630.874,185.292,603.85,630.874,185.291,603.85,0.133
|287;630.874,185.291,603.85,630.874,185.291,603.85,0.063
|288;630.874,185.292,603.85,630.874,185.291,603.85,0.106
|289;630.874,185.292,603.85,630.874,185.291,603.85,0.038
|290;630.874,185.292,603.85,630.874,185.291,603.85,0.122
|291;630.874,185.292,603.85,630.874,185.291,603.85,0.015
|292;630.874,185.291,603.85,630.874,185.291,603.85,0.133
|293;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|294;630.874,185.291,603.85,630.874,185.291,603.85,0.029
|295;630.874,185.291,603.85,630.874,185.291,603.85,0.084
|296;630.874,185.291,603.85,630.874,185.291,603.85,0.059
|297;630.874,185.291,603.849,630.874,185.291,603.85,0.077
|298;630.874,185.291,603.849,630.874,185.291,603.85,0.015
|299;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|300;630.874,185.292,603.849,630.874,185.291,603.85,0.172
|301;630.874,185.292,603.849,630.874,185.291,603.85,0.015
|302;630.874,185.291,603.849,630.874,185.291,603.85,0.057
|303;630.874,185.291,603.849,630.874,185.291,603.85,0.091
|304;630.874,185.291,603.85,630.874,185.291,603.85,0.102
|305;630.874,185.291,603.85,630.874,185.291,603.85,0
|306;630.874,185.291,603.85,630.874,185.291,603.85,0.063
|307;630.874,185.292,603.85,630.874,185.291,603.85,0.179
|308;630.874,185.292,603.85,630.874,185.291,603.85,0.134
|309;630.874,185.291,603.85,630.874,185.291,603.85,0.129
|310;630.874,185.292,603.85,630.874,185.291,603.85,0.077
|311;630.874,185.291,603.85,630.874,185.291,603.85,0.102
|312;630.874,185.291,603.85,630.874,185.291,603.85,0.057
|313;630.874,185.292,603.85,630.874,185.291,603.85,0.048
|314;630.873,185.291,603.85,630.874,185.291,603.85,0.096
|315;630.874,185.291,603.85,630.874,185.291,603.85,0.024
|316;630.874,185.291,603.85,630.874,185.291,603.85,0.088
|317;630.874,185.292,603.85,630.874,185.291,603.85,0.087
|318;630.874,185.291,603.85,630.874,185.291,603.85,0.058
|319;630.874,185.291,603.85,630.874,185.291,603.85,0.092
|320;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|321;630.874,185.291,603.85,630.874,185.291,603.85,0
|322;630.874,185.292,603.85,630.874,185.291,603.85,0.074
|323;630.874,185.292,603.85,630.874,185.291,603.85,0.064
|324;630.874,185.291,603.85,630.874,185.291,603.85,0.087
|325;630.874,185.291,603.85,630.874,185.291,603.85,0.07
|326;630.874,185.291,603.85,630.874,185.291,603.85,0.087
|327;630.874,185.291,603.85,630.874,185.291,603.85,0.081
|328;630.873,185.291,603.85,630.874,185.291,603.85,0.077
|329;630.873,185.291,603.85,630.874,185.291,603.85,0
|330;630.873,185.291,603.85,630.874,185.291,603.85,0
|331;630.873,185.291,603.85,630.874,185.291,603.85,0.015
|332;630.874,185.291,603.85,630.874,185.291,603.85,0.081
|333;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|334;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|335;630.873,185.291,603.85,630.874,185.291,603.85,0.098
|336;630.873,185.291,603.85,630.874,185.291,603.85,0.015
|337;630.873,185.291,603.85,630.874,185.291,603.85,0.093
|338;630.873,185.291,603.85,630.874,185.291,603.85,0.093
|339;630.873,185.291,603.85,630.874,185.291,603.85,0.015
|340;630.873,185.291,603.85,630.874,185.291,603.85,0.095
|341;630.873,185.291,603.85,630.874,185.291,603.85,0.077
|342;630.873,185.291,603.85,630.874,185.291,603.85,0.077
|343;630.874,185.291,603.849,630.874,185.291,603.85,0.098
|344;630.873,185.291,603.85,630.874,185.291,603.85,0.108
|345;630.874,185.292,603.85,630.874,185.291,603.85,0.044
|346;630.873,185.291,603.85,630.874,185.291,603.85,0.095
|347;630.874,185.292,603.85,630.874,185.291,603.85,0.107
|348;630.873,185.291,603.85,630.874,185.291,603.85,0.106
|349;630.873,185.292,603.85,630.874,185.291,603.85,0.073
|350;630.874,185.291,603.85,630.874,185.291,603.85,0.093
|351;630.874,185.291,603.85,630.874,185.291,603.85,0.049
|352;630.874,185.291,603.85,630.874,185.291,603.85,0.066
|353;630.874,185.291,603.85,630.874,185.291,603.85,0
|354;630.873,185.292,603.85,630.874,185.291,603.85,0.073
|355;630.874,185.291,603.85,630.874,185.291,603.85,0.151
|356;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|357;630.874,185.291,603.85,630.874,185.291,603.85,0.074
|358;630.874,185.292,603.85,630.874,185.291,603.85,0.169
|359;630.874,185.292,603.85,630.874,185.291,603.85,0.077
|360;630.874,185.292,603.85,630.874,185.291,603.85,0.074
|361;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|362;630.873,185.291,603.85,630.874,185.291,603.85,0.077
|363;630.873,185.291,603.85,630.874,185.291,603.85,0.028
|364;630.873,185.291,603.85,630.874,185.291,603.85,0.07
|365;630.874,185.291,603.849,630.874,185.291,603.85,0.152
|366;630.874,185.291,603.85,630.874,185.291,603.85,0.092
|367;630.874,185.291,603.85,630.874,185.291,603.85,0.121
|368;630.874,185.292,603.85,630.874,185.291,603.85,0.157
|369;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|370;630.874,185.291,603.85,630.874,185.291,603.85,0
|371;630.874,185.291,603.851,630.874,185.291,603.85,0.141
|372;630.874,185.292,603.85,630.874,185.291,603.85,0.095
|373;630.874,185.292,603.85,630.874,185.291,603.85,0.077
|374;630.874,185.291,603.85,630.874,185.291,603.85,0.081
|375;630.874,185.291,603.85,630.874,185.291,603.85,0
|376;630.874,185.292,603.85,630.874,185.291,603.85,0.115
|377;630.874,185.291,603.85,630.874,185.291,603.85,0.079
|378;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|379;630.874,185.292,603.85,630.874,185.291,603.85,0.029
|380;630.873,185.292,603.85,630.874,185.291,603.85,0.105
|381;630.873,185.292,603.85,630.874,185.291,603.85,0.015
|382;630.873,185.291,603.85,630.874,185.291,603.85,0.105
|383;630.873,185.291,603.85,630.874,185.291,603.85,0.029
|384;630.873,185.291,603.849,630.874,185.291,603.85,0.081
|385;630.874,185.291,603.849,630.874,185.291,603.85,0.103
|386;630.873,185.291,603.849,630.874,185.291,603.85,0.106
|387;630.874,185.291,603.849,630.874,185.291,603.85,0.145
|388;630.874,185.291,603.85,630.874,185.291,603.85,0.081
|389;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|390;630.874,185.291,603.85,630.874,185.291,603.85,0
|391;630.874,185.291,603.85,630.874,185.291,603.85,0.028
|392;630.874,185.292,603.85,630.874,185.291,603.85,0.081
|393;630.874,185.291,603.85,630.874,185.291,603.85,0.122
|394;630.874,185.291,603.85,630.874,185.291,603.85,0.07
|395;630.874,185.291,603.849,630.874,185.291,603.85,0.076
|396;630.874,185.291,603.85,630.874,185.291,603.85,0.097
|397;630.874,185.292,603.85,630.874,185.291,603.85,0.1
|398;630.874,185.292,603.849,630.874,185.291,603.85,0.172
|399;630.874,185.292,603.849,630.874,185.291,603.85,0.097
|400;630.874,185.292,603.849,630.874,185.291,603.85,0.063
|401;630.874,185.292,603.849,630.874,185.291,603.85,0.015
|402;630.874,185.292,603.85,630.874,185.291,603.85,0.077
|403;630.874,185.292,603.85,630.874,185.291,603.85,0.024
|404;630.874,185.292,603.85,630.874,185.291,603.85,0.028
|405;630.874,185.291,603.85,630.874,185.291,603.85,0.113
|406;630.874,185.291,603.85,630.874,185.291,603.85,0
|407;630.874,185.291,603.849,630.874,185.291,603.85,0.077
|408;630.874,185.291,603.849,630.874,185.291,603.85,0.015
|409;630.874,185.291,603.85,630.874,185.291,603.85,0.081
|410;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|411;630.874,185.292,603.85,630.874,185.291,603.85,0.079
|412;630.874,185.291,603.85,630.874,185.291,603.85,0.063
|413;630.874,185.291,603.85,630.874,185.291,603.85,0.038
|414;630.874,185.291,603.85,630.874,185.291,603.85,0.038
|415;630.873,185.291,603.85,630.874,185.291,603.85,0.111
|416;630.873,185.291,603.85,630.874,185.291,603.85,0.024
|417;630.873,185.292,603.85,630.874,185.291,603.85,0.107
|418;630.873,185.292,603.85,630.874,185.291,603.85,0.113
|419;630.873,185.292,603.85,630.874,185.291,603.85,0.133
|420;630.873,185.292,603.85,630.874,185.291,603.85,0.091
|421;630.874,185.291,603.85,630.874,185.291,603.85,0.073
|422;630.874,185.291,603.85,630.874,185.291,603.85,0.073
|423;630.874,185.291,603.85,630.874,185.291,603.85,0
|424;630.874,185.291,603.85,630.874,185.291,603.85,0.076
|425;630.874,185.291,603.85,630.874,185.291,603.85,0.084
|426;630.874,185.292,603.85,630.874,185.291,603.85,0.115
|427;630.874,185.292,603.85,630.874,185.291,603.85,0.128
|428;630.874,185.292,603.85,630.874,185.291,603.85,0
|429;630.874,185.291,603.85,630.874,185.291,603.85,0.133
|430;630.874,185.291,603.85,630.874,185.291,603.85,0.015
|431;630.874,185.291,603.849,630.874,185.291,603.85,0.115
|432;630.873,185.291,603.85,630.874,185.291,603.85,0.098
|433;630.874,185.291,603.85,630.874,185.291,603.85,0.063
|434;630.874,185.291,603.85,630.874,185.291,603.85,0.087
|435;630.873,185.292,603.85,630.874,185.291,603.85,0.093
|436;630.873,185.291,603.85,630.874,185.291,603.85,0.096
|437;630.874,185.292,603.85,630.874,185.291,603.85,0.156
|438;630.874,185.292,603.85,630.874,185.291,603.85,0.028
|439;630.874,185.292,603.85,630.874,185.291,603.85,0.151
|440;630.874,185.292,603.85,630.874,185.291,603.85,0.028
|441;630.874,185.292,603.85,630.874,185.291,603.85,0.029
|442;630.874,185.292,603.85,630.874,185.291,603.85,0.044
|443;630.874,185.292,603.85,630.874,185.291,603.85,0.087
|444;630.874,185.292,603.85,630.874,185.291,603.85,0
|445;630.874,185.291,603.85,630.874,185.291,603.85,0.077
|446;630.874,185.291,603.85,630.874,185.291,603.85,0.126
|447;630.874,185.291,603.849,630.874,185.291,603.85,0.028
|448;630.874,185.291,603.85,630.874,185.291,603.85,0.063
