<VarList>
var.group[0].here[0],var.group[0].here[1],var.group[0].here[2],var.group[0].setpoint[0],var.group[0].setpoint[1],var.group[0].setpoint[2],var.group[0].vtfb,
<SampleList>
|78;1190.774000,241.432000,520.926000,1188.339000,102.558000,621.322000,1996.539000,
|79;1190.771000,234.963000,525.610000,1188.339000,96.188000,625.923000,1996.750000,
|80;1190.770000,228.491000,530.286000,1188.339000,89.869000,630.486000,1996.181000,
|81;1190.770000,222.004000,534.967000,1188.339000,83.608000,635.008000,1999.695000,
|82;1190.772000,215.522000,539.641000,1188.339000,77.414000,639.480000,1997.950000,
|83;1190.775000,209.040000,544.316000,1188.340000,71.295000,643.899000,1998.137000,
|84;1190.779000,202.556000,548.996000,1188.340000,65.258000,648.259000,1999.059000,
|85;1190.781000,196.068000,553.672000,1188.340000,59.310000,652.555000,1999.305000,
|86;1190.781000,189.399000,558.502000,1188.340000,53.458000,656.781000,2058.628000,
|87;1190.777000,183.143000,563.038000,1188.340000,47.707000,660.934000,1931.711000,
|88;1190.774000,176.675000,567.705000,1188.340000,42.065000,665.008000,1994.004000,
|89;1190.769000,170.222000,572.366000,1188.340000,36.537000,669.000000,1990.137000,
|90;1190.758000,163.788000,577.129000,1188.340000,31.128000,672.906000,2001.266000,
|91;1190.753000,157.381000,581.660000,1188.340000,25.843000,676.723000,1961.763000,
|92;1190.743000,150.969000,586.280000,1188.340000,20.687000,680.447000,1975.935000,
|93;1190.735000,144.575000,590.897000,1188.340000,15.664000,684.074000,1971.557000,
|94;1190.701000,138.208000,595.487000,1188.340000,10.778000,687.602000,1962.363000,
|95;1190.700000,131.896000,600.056000,1188.340000,6.033000,691.029000,1947.971000,
|96;1190.660000,125.587000,604.746000,1188.341000,1.432000,694.352000,1965.366000,
|97;1190.659000,119.317000,609.119000,1188.341000,-3.022000,697.568000,1911.050000,
|98;1190.634000,113.078000,613.603000,1188.341000,-7.326000,700.676000,1920.799000,
|99;1190.606000,106.886000,618.049000,1188.341000,-11.478000,703.675000,1905.778000,
|100;1190.575000,100.729000,622.470000,1188.341000,-15.476000,706.562000,1894.916000,
|101;1190.537000,94.636000,626.851000,1188.341000,-19.319000,709.337000,1876.068000,
|102;1190.495000,88.586000,631.190000,1188.341000,-23.005000,711.999000,1861.541000,
|103;1190.449000,82.612000,635.480000,1188.341000,-26.532000,714.547000,1838.690000,
|104;1190.402000,76.676000,639.719000,1188.341000,-29.902000,716.980000,1823.489000,
|105;1190.352000,70.831000,643.905000,1188.341000,-33.113000,719.299000,1797.428000,
|106;1190.299000,65.060000,648.034000,1188.341000,-36.165000,721.503000,1774.001000,
|107;1190.243000,59.353000,652.098000,1188.341000,-39.059000,723.593000,1751.532000,
|108;1190.183000,53.741000,656.101000,1188.341000,-41.795000,725.569000,1723.483000,
|109;1190.117000,48.231000,660.043000,1188.341000,-44.375000,727.432000,1693.679000,
|110;1190.047000,42.806000,663.926000,1188.341000,-46.800000,729.183000,1668.088000,
|111;1189.974000,37.494000,667.736000,1188.341000,-49.072000,730.824000,1634.277000,
|112;1189.900000,32.308000,671.467000,1188.341000,-51.193000,732.355000,1597.464000,
|113;1189.824000,27.219000,675.107000,1188.341000,-53.165000,733.779000,1564.203000,
|114;1189.748000,22.262000,678.656000,1188.341000,-54.991000,735.098000,1524.318000,
|115;1189.675000,17.412000,682.118000,1188.341000,-56.674000,736.314000,1489.819000,
|116;1189.598000,12.711000,685.582000,1188.341000,-58.218000,737.428000,1459.928000,
|117;1189.527000,8.134000,688.754000,1188.341000,-59.626000,738.446000,1392.195000,
|118;1189.451000,3.687000,691.928000,1188.341000,-60.903000,739.368000,1366.159000,
|119;1189.378000,-0.613000,695.012000,1188.341000,-62.053000,740.198000,1323.040000,
|120;1189.305000,-4.782000,697.998000,1188.341000,-63.081000,740.940000,1282.060000,
|121;1189.235000,-8.813000,700.882000,1188.341000,-63.991000,741.598000,1239.203000,
|122;1189.166000,-12.709000,703.666000,1188.341000,-64.791000,742.175000,1197.349000,
|123;1189.100000,-16.468000,706.339000,1188.341000,-65.484000,742.676000,1153.146000,
|124;1189.034000,-20.086000,708.911000,1188.341000,-66.078000,743.105000,1109.947000,
|125;1188.970000,-23.557000,711.374000,1188.341000,-66.579000,743.466000,1064.193000,
|126;1188.910000,-26.863000,713.736000,1188.341000,-66.993000,743.766000,1015.910000,
|127;1188.852000,-30.052000,716.000000,1188.341000,-67.329000,744.008000,977.677000,
|128;1188.796000,-33.069000,718.151000,1188.341000,-67.593000,744.199000,926.606000,
|129;1188.747000,-35.940000,720.199000,1188.341000,-67.793000,744.343000,881.742000,
|130;1188.699000,-38.670000,722.142000,1188.341000,-67.937000,744.447000,837.723000,
|131;1188.656000,-41.241000,723.974000,1188.341000,-68.035000,744.518000,789.184000,
|132;1188.617000,-43.658000,725.703000,1188.341000,-68.094000,744.561000,743.067000,
|133;1188.579000,-46.013000,727.385000,1188.341000,-68.125000,744.583000,723.484000,
|134;1188.545000,-48.071000,728.871000,1188.341000,-68.136000,744.591000,634.750000,
|135;1188.516000,-50.052000,730.303000,1188.341000,-68.137000,744.592000,610.979000,
|136;1188.490000,-51.911000,731.646000,1188.341000,-68.137000,744.592000,573.635000,
|137;1188.467000,-53.625000,732.889000,1188.341000,-68.135000,744.592000,529.354000,
|138;1188.449000,-55.194000,734.056000,1188.341000,-68.123000,744.592000,488.701000,
|139;1188.431000,-56.668000,735.129000,1188.341000,-68.092000,744.592000,455.916000,
|140;1188.409000,-58.968000,736.838000,1188.341000,-68.031000,744.592000,716.306000,
|141;1188.407000,-59.299000,737.084000,1188.341000,-67.931000,744.592000,103.167000,
|142;1188.397000,-60.343000,737.867000,1188.341000,-67.783000,744.592000,326.337000,
|143;1188.388000,-61.373000,738.627000,1188.341000,-67.579000,744.592000,319.824000,
|144;1188.381000,-62.294000,739.330000,1188.341000,-67.311000,744.592000,289.767000,
